交易,開盤,最高,最低,收盤,漲跌,漲跌,振幅,成交資料,,,,法人買賣超(張),,,,外資,融資(張),,融券(張),,券資
日期,,,,,,(%),(%),,,,,,,,,持股,,,,,比
,,,,,,,,張數,筆數,均張,億元,外資,投信,自營,合計,(%),增減,餘額,增減,餘額,(%)
7月20日,64.3,64.7,64.3,64.7,0.4,0.62,0.62,"2,892","1,969",1.47,1.86,-711,3,-1.62,-709,33.6,12,"1,148",0,12,1.05
7月19日,64.3,64.7,64.3,64.3,-0.1,-0.16,0.62,"2,806","1,878",1.49,1.81,"-1,080",4,-88.5,"-1,164",33.6,11,"1,136",0,12,1.06
7月18日,64.5,64.8,64.4,64.4,-0.4,-0.62,0.62,"3,052","2,153",1.42,1.97,-804,-72,-88.7,-964,33.6,9,"1,125",0,12,1.07
7月17日,64.5,65,64.5,64.8,-0.2,-0.31,0.77,"1,811","1,445",1.25,1.17,-192,-14,-73.3,-279,33.6,0,"1,116",0,12,1.08
7月14日,64.4,65,64.3,65,0.9,1.4,1.09,"4,593","2,411",1.9,2.98,"1,728",65,11,"1,804",33.6,-74,"1,116",0,12,1.08
7月13日,64.5,65,64,64.1,-0.2,-0.31,1.56,"3,988","2,487",1.6,2.57,-184,0,5.45,-179,33.6,28,"1,190",-5,12,1.01
7月12日,63.9,64.5,63.9,64.3,0.1,0.16,0.93,"2,468","1,701",1.45,1.59,-737,4,-126,-859,33.5,-9,"1,162",-2,17,1.46
7月11日,64,64.4,63.9,64.2,0.6,0.94,0.79,"2,603","1,885",1.38,1.67,-946,-7,-4.21,-958,33.6,-18,"1,171",-89,19,1.62
7月10日,63.5,64.1,63.5,63.6,-0.1,-0.16,0.94,"4,067","2,941",1.38,2.59,"-2,505",0,-235,"-2,740",33.6,14,"1,189",-13,108,9.08
7月7日,64.1,64.2,63.2,63.7,-0.7,-1.09,1.55,"5,638","4,199",1.34,3.59,"-3,592",-6,-106,"-3,704",33.6,71,"1,175",25,121,10.3
7月6日,65.1,65.2,64.3,64.4,-1.2,-1.83,1.37,"8,933","7,192",1.24,5.76,"-6,619",-4,-437,"-7,060",33.7,156,"1,104",68,96,8.7
7月5日,66,66.5,65.6,65.6,-0.7,-1.06,1.36,"5,430","4,511",1.2,3.58,"-2,707",-6.9,-374,"-3,088",33.8,29,948,1,28,2.95
7月4日,67,67,66.3,66.3,-0.7,-1.04,1.04,"4,784","3,752",1.28,3.18,"-3,055",-28,-2.83,"-3,086",33.8,52,919,-1,27,2.94
7月3日,67.2,67.5,67,67,-0.1,-0.15,0.75,"2,902","2,106",1.38,1.95,"-1,992",0,125,"-1,867",33.9,17,867,1,28,3.23
6月30日,67.2,67.5,67.1,67.1,-0.5,-0.74,0.59,"4,513","2,856",1.58,3.03,"-1,767",-15.8,-11.9,"-1,794",33.9,28,850,0,27,3.18
6月29日,68.2,68.3,67.1,67.6,0,0,1.78,"3,912","2,767",1.41,2.65,-749,4,139,-607,33.9,13,822,3,27,3.28
6月28日,67.8,68,67.6,67.6,-0.5,-0.73,0.59,"2,526","1,829",1.38,1.71,"-1,172",-16,187,"-1,000",33.9,27,809,0,24,2.97
6月27日,67.7,68.1,67.6,68.1,0.3,0.44,0.74,"1,560","1,154",1.35,1.06,-167,0,140,-27.2,34,-1,782,14,24,3.07
6月26日,67.8,68.1,67.7,67.8,-0.3,-0.44,0.59,"2,635","1,489",1.77,1.79,-344,5,37.2,-302,34,12,783,0,10,1.28
6月21日,67.9,68.5,67.7,68.1,0.2,0.29,1.18,"2,387","1,821",1.31,1.63,-45,0,-63.3,-108,34,1,771,-1,10,1.3
6月20日,68,68.1,67.7,67.9,0.1,0.15,0.59,"1,719","1,251",1.37,1.17,-253,-12.4,-9.51,-275,34,0,770,0,11,1.43
6月19日,67.9,68.1,67.7,67.8,-0.2,-0.29,0.59,"3,368","2,039",1.65,2.28,-94.9,13,29.5,-52.4,34,-1,770,1,11,1.43
6月16日,68.1,68.4,68,68,-0.4,-0.58,0.58,"4,672","2,216",2.11,3.18,49.3,-887,53.4,-785,34,35,771,1,10,1.3
6月15日,68.4,68.4,68.1,68.4,0,0,0.44,"1,876","1,367",1.37,1.28,-11.1,-5,-7.86,-23.9,33.9,-10,736,1,9,1.22
6月14日,68.3,68.6,68.1,68.4,0.7,1.03,0.74,"2,117","1,603",1.32,1.45,-132,0,78.6,-53.6,33.9,-21,746,8,8,1.07
6月13日,68.7,69.1,68.6,68.6,-0.2,-0.29,0.73,"4,137","2,108",1.96,2.85,556,-32,325,848,33.9,18,767,0,0,0
6月12日,69.3,69.3,68.7,68.8,-0.5,-0.72,0.87,"1,935","1,151",1.68,1.33,119,0,-17,102,33.9,3,749,0,0,0
6月9日,68.5,69.4,68.5,69.3,0.5,0.73,1.31,"2,603","1,273",2.04,1.8,243,0,89.8,333,33.9,-4,746,0,0,0
6月8日,69.4,69.4,68.7,68.8,-0.7,-1.01,1.01,"1,445","1,293",1.12,1,-516,-19.7,-9.65,-545,33.9,17,750,-1,0,0
6月7日,69.7,69.7,69.2,69.5,0,0,0.72,"2,150","1,299",1.66,1.49,512,-9.6,28,530,34,-6,733,-2,1,0.14
6月6日,69.1,69.6,69,69.5,0.4,0.58,0.87,"3,110","1,541",2.02,2.16,836,51.7,23.9,912,34,4,739,-4,3,0.41
6月5日,69,69.1,68.7,69.1,0.4,0.58,0.58,"1,414","1,014",1.39,0.97,187,-13.9,20.2,194,34,-7,735,-6,7,0.95
6月2日,68.6,69,68.3,68.7,0.5,0.73,1.03,"2,482","1,280",1.94,1.71,560,6,52.8,619,34,-13,742,3,13,1.75
6月1日,69,69.1,68.2,68.2,-0.2,-0.29,1.32,"1,686","1,330",1.27,1.15,-922,-13,24.8,-910,34,18,755,0,10,1.32
5月31日,68.6,69,68.4,68.4,-0.2,-0.29,0.87,"7,581","2,230",3.4,5.2,"-1,304",-17.2,545,-777,34,3,737,-1,10,1.36
